100,26,1,1,1
100,26,1,1,0
100,30,1,1,2
378,27,0,1,2
378,26,0,1,0
224,27,0,1,2
724,28,1,0,2
852,29,1,0,1
687,29,1,0,4
578,29,1,0,1
511,26,0,0,0
579,28,0,0,2
878,26,0,0,2
755,26,0,0,1
100,28,1,1,4
100,26,1,1,2
100,29,1,1,4
100,29,1,1,4
100,26,1,1,4
100,29,1,1,1
100,26,1,1,4
100,28,1,1,2
100,30,1,1,3
100,28,1,1,0
100,26,1,1,3
100,27,1,1,2
100,26,1,1,4
100,29,1,1,4
100,29,1,1,4
100,26,1,1,4
100,27,1,1,1
100,30,1,1,0
100,29,1,1,1
100,28,1,1,1
100,26,1,1,4
100,28,1,1,3
100,28,1,1,2
100,28,1,1,3
100,29,1,1,1
100,26,1,1,3
100,28,1,1,2
100,27,1,1,2
100,28,1,1,3
100,26,1,1,2
100,26,1,1,0
100,27,1,1,4
100,26,1,1,0
100,29,1,1,2
100,29,1,1,4
100,27,1,1,2
100,27,1,1,0
100,28,1,1,0
100,28,1,1,4
100,27,1,1,2
291,30,0,1,1
179,26,0,1,2
360,30,0,1,4
187,27,0,1,3
273,30,0,1,2
192,29,0,1,4
267,27,0,1,4
387,27,0,1,1
214,28,0,1,2
276,29,0,1,0
386,28,0,1,2
495,26,0,1,0
145,28,0,1,0
124,28,0,1,0
243,27,0,1,0
414,29,0,1,1
165,30,0,1,1
476,30,0,1,1
793,26,1,0,3
613,27,1,0,4
526,26,1,0,4
771,29,1,0,2
684,26,1,0,3
770,28,1,0,1
517,26,1,0,0
995,28,1,0,0
928,29,1,0,1
823,26,1,0,2
519,27,0,0,4
606,30,0,0,2
100,28,1,1,1
100,27,1,1,3
100,29,1,1,1
100,30,1,1,0
100,26,1,1,3
100,28,1,1,2
100,27,1,1,3
100,29,1,1,1
100,30,1,1,1
100,27,1,1,0
100,26,1,1,1
100,26,1,1,3
100,28,1,1,0
100,26,1,1,0
100,26,1,1,2
100,28,1,1,2
100,29,1,1,4
100,28,1,1,3
100,29,1,1,4
100,27,1,1,3
100,29,1,1,2
100,29,1,1,0
100,27,1,1,3
100,29,1,1,4
100,26,1,1,1
466,29,0,1,4
282,26,0,1,1
265,26,0,1,4
243,29,0,1,3
105,27,0,1,4
140,28,0,1,4
334,28,0,1,1
165,27,0,1,0
257,27,0,1,1
410,27,0,1,3
574,29,1,0,0
672,26,1,0,2
949,27,1,0,1
647,30,1,0,4
856,26,1,0,4
903,27,1,0,2
826,26,1,0,2
540,26,1,0,0
880,28,1,0,1
670,26,1,0,2
932,29,1,0,1
659,29,1,0,3
960,28,1,0,0
716,29,1,0,3
896,30,1,0,0
812,26,0,0,1
859,30,0,0,3
888,30,0,0,0
634,26,0,0,0
957,26,0,0,3
100,30,1,1,4
100,29,1,1,4
100,28,1,1,2
100,28,1,1,3
100,26,1,1,4
100,28,1,1,2
100,28,1,1,0
100,30,1,1,0
100,30,1,1,2
100,30,1,1,4
100,28,1,1,1
100,26,1,1,2
100,29,1,1,3
100,27,1,1,3
100,26,1,1,0
100,29,1,1,2
100,26,1,1,2
100,30,1,1,3
100,29,1,1,2
100,26,1,1,3
100,26,1,1,1
100,27,1,1,4
100,26,1,1,2
100,26,1,1,0
100,26,1,1,3
351,29,0,1,4
484,29,0,1,0
339,30,0,1,4
118,29,0,1,4
228,27,0,1,1
486,29,0,1,0
132,26,0,1,2
422,27,0,1,0
477,30,0,1,2
276,26,0,1,2
905,27,1,0,2
719,29,1,0,0
571,26,1,0,1
837,28,1,0,4
797,26,1,0,3
743,29,1,0,1
710,27,1,0,0
882,28,1,0,1
893,29,1,0,2
798,28,1,0,1
599,27,1,0,4
658,26,1,0,3
506,29,1,0,3
754,30,1,0,2
600,29,1,0,3
865,29,0,0,3
652,28,0,0,4
875,26,0,0,0
840,27,0,0,2
925,27,0,0,0
100,33,1,1,4
100,35,1,1,2
100,35,1,1,4
100,32,1,1,0
100,31,1,1,0
100,31,1,1,2
100,35,1,1,4
100,34,1,1,1
100,34,1,1,1
100,33,1,1,1
100,34,1,1,3
100,35,1,1,0
100,34,1,1,2
100,35,1,1,4
100,31,1,1,1
100,31,1,1,4
100,31,1,1,1
100,31,1,1,4
100,35,1,1,4
100,34,1,1,4
100,31,1,1,2
100,31,1,1,0
100,31,1,1,1
100,35,1,1,2
100,31,1,1,4
141,31,0,1,0
415,35,0,1,2
153,34,0,1,3
450,34,0,1,0
238,33,0,1,2
223,31,0,1,2
385,32,0,1,4
393,32,0,1,4
150,34,0,1,1
150,34,0,1,2
313,31,0,1,3
161,31,0,1,1
171,34,0,1,3
169,35,0,1,0
419,31,0,1,1
739,33,1,0,3
662,34,1,0,3
730,34,1,0,4
739,31,1,0,0
919,31,1,0,0
628,34,0,0,3
748,35,0,0,1
865,31,0,0,2
609,33,0,0,4
536,33,0,0,2
100,32,1,1,4
100,32,1,1,3
100,34,1,1,3
100,34,1,1,4
100,31,1,1,4
100,35,1,1,2
100,34,1,1,4
100,31,1,1,1
100,32,1,1,3
100,33,1,1,1
100,34,1,1,4
100,33,1,1,0
100,32,1,1,3
100,31,1,1,2
100,31,1,1,4
100,31,1,1,0
100,32,1,1,2
100,35,1,1,4
100,31,1,1,4
100,34,1,1,1
402,33,0,1,4
426,33,0,1,4
262,34,0,1,2
203,32,0,1,1
482,35,0,1,1
257,33,0,1,2
258,33,0,1,0
393,32,0,1,2
230,31,0,1,4
494,31,0,1,3
228,33,0,1,0
412,35,0,1,3
325,35,0,1,3
419,35,0,1,1
427,33,0,1,0
288,31,0,1,4
381,33,0,1,1
203,34,0,1,4
304,34,0,1,4
244,32,0,1,1
279,34,0,1,2
457,31,0,1,0
400,31,0,1,0
316,32,0,1,2
375,32,0,1,1
482,33,0,1,4
382,33,0,1,3
358,33,0,1,4
307,33,0,1,2
108,35,0,1,2
329,35,0,1,3
412,33,0,1,2
305,31,0,1,2
141,35,0,1,3
163,35,0,1,4
137,33,0,1,2
235,32,0,1,0
211,34,0,1,4
271,34,0,1,2
463,35,0,1,2
666,32,1,0,1
704,31,1,0,4
926,32,1,0,3
646,33,1,0,0
894,32,1,0,0
722,33,1,0,2
823,32,1,0,4
510,33,1,0,0
596,34,1,0,4
989,32,1,0,1
970,31,1,0,0
936,33,1,0,3
625,32,1,0,1
605,33,1,0,4
506,33,1,0,2
785,35,1,0,0
680,34,1,0,4
810,33,1,0,3
795,32,1,0,4
658,33,1,0,1
611,34,1,0,2
777,32,1,0,3
975,31,1,0,3
920,35,1,0,3
573,32,1,0,3
905,32,1,0,2
662,33,1,0,0
618,34,1,0,1
679,31,1,0,0
997,35,1,0,1
913,32,0,0,0
906,34,0,0,3
665,31,0,0,2
678,33,0,0,4
842,33,0,0,0
806,35,0,0,1
872,33,0,0,0
567,33,0,0,3
679,33,0,0,4
804,34,0,0,1
100,31,1,1,4
100,33,1,1,3
100,32,1,1,4
100,34,1,1,0
100,31,1,1,3
100,31,1,1,3
100,32,1,1,0
100,32,1,1,2
100,34,1,1,0
100,35,1,1,1
100,31,1,1,2
100,31,1,1,2
100,33,1,1,2
100,32,1,1,0
100,34,1,1,2
100,34,1,1,4
100,35,1,1,2
100,33,1,1,2
144,32,0,1,1
252,31,0,1,0
477,33,0,1,1
115,34,0,1,3
290,33,0,1,2
367,33,0,1,0
114,32,0,1,0
458,33,0,1,0
414,31,0,1,3
373,31,0,1,4
431,32,0,1,0
486,32,0,1,4
741,35,1,0,0
805,34,1,0,3
791,35,1,0,3
932,31,1,0,4
726,34,1,0,4
733,35,1,0,0
741,31,1,0,0
724,35,1,0,2
904,32,1,0,1
767,35,1,0,4
731,35,1,0,4
825,35,1,0,2
653,32,0,0,0
932,32,0,0,3
992,32,0,0,3
534,35,0,0,1
659,34,0,0,4
835,34,0,0,2
890,32,0,0,4
738,34,0,0,1
100,31,1,1,1
100,35,1,1,2
100,32,1,1,4
100,34,1,1,3
100,32,1,1,0
100,34,1,1,0
100,35,1,1,2
100,34,1,1,4
100,31,1,1,4
100,33,1,1,3
100,31,1,1,1
100,35,1,1,3
100,35,1,1,4
100,35,1,1,3
100,31,1,1,2
100,35,1,1,1
100,31,1,1,3
100,34,1,1,4
100,35,1,1,1
100,32,1,1,0
100,32,1,1,0
100,34,1,1,2
100,32,1,1,0
100,32,1,1,1
100,33,1,1,3
476,31,0,1,3
100,32,0,1,1
411,35,0,1,4
250,35,0,1,2
290,33,0,1,0
407,33,0,1,3
152,32,0,1,1
371,33,0,1,4
173,33,0,1,0
302,32,0,1,0
415,34,0,1,0
535,33,1,0,2
745,32,1,0,4
880,31,1,0,0
866,31,1,0,1
534,34,1,0,4
526,32,1,0,3
647,35,1,0,3
875,35,1,0,2
706,35,1,0,3
991,35,1,0,3
653,35,1,0,3
950,34,1,0,3
837,32,1,0,2
516,35,1,0,3
685,32,1,0,3
673,35,0,0,0
717,33,0,0,0
785,34,0,0,3
776,32,0,0,4
596,35,0,0,3
100,39,1,1,1
100,38,1,1,0
100,36,1,1,4
100,40,1,1,3
100,40,1,1,1
100,36,1,1,3
100,40,1,1,0
100,39,1,1,2
132,40,0,1,1
274,39,0,1,3
214,40,0,1,0
203,38,0,1,4
939,36,1,0,4
542,36,0,0,3
100,37,1,1,3
100,37,1,1,2
100,40,1,1,3
100,37,1,1,0
100,38,1,1,2
100,37,1,1,0
100,40,1,1,3
100,39,1,1,1
100,38,1,1,0
100,39,1,1,3
100,39,1,1,4
100,38,1,1,0
100,37,1,1,3
100,38,1,1,1
100,37,1,1,3
100,37,1,1,0
100,38,1,1,4
100,37,1,1,3
100,39,1,1,3
100,40,1,1,1
368,38,0,1,3
251,38,0,1,3
349,36,0,1,0
219,36,0,1,4
221,39,0,1,3
158,36,0,1,2
339,36,0,1,0
414,38,0,1,4
283,39,0,1,4
252,39,0,1,2
163,39,0,1,1
241,40,0,1,0
351,38,0,1,3
401,37,0,1,0
305,37,0,1,0
101,37,0,1,0
123,38,0,1,1
346,38,0,1,3
494,36,0,1,3
394,36,0,1,0
844,39,1,0,0
807,37,1,0,1
912,39,1,0,0
807,40,1,0,0
704,36,1,0,1
798,40,1,0,3
821,39,1,0,3
846,36,0,0,2
717,36,0,0,2
914,36,0,0,3
100,39,1,1,0
100,38,1,1,3
100,37,1,1,4
100,40,1,1,3
100,40,1,1,2
100,36,1,1,2
100,37,1,1,4
100,36,1,1,3
100,38,1,1,4
100,38,1,1,4
100,37,1,1,2
100,38,1,1,3
100,40,1,1,4
100,36,1,1,3
100,40,1,1,3
100,36,1,1,1
100,36,1,1,4
100,37,1,1,3
100,40,1,1,4
100,37,1,1,1
100,38,1,1,2
100,36,1,1,2
100,36,1,1,2
100,37,1,1,0
100,38,1,1,1
100,39,1,1,3
100,38,1,1,0
100,39,1,1,2
100,37,1,1,1
100,37,1,1,4
100,36,1,1,1
100,36,1,1,4
100,39,1,1,4
100,39,1,1,2
100,37,1,1,3
100,37,1,1,2
100,37,1,1,1
100,39,1,1,1
100,36,1,1,2
100,40,1,1,3
100,38,1,1,3
100,37,1,1,3
100,37,1,1,3
194,40,0,1,3
211,38,0,1,4
478,36,0,1,4
357,40,0,1,4
455,36,0,1,2
273,40,0,1,3
157,36,0,1,4
389,39,0,1,0
318,36,0,1,0
341,40,0,1,4
212,38,0,1,0
307,38,0,1,3
466,40,0,1,0
221,37,0,1,2
338,36,0,1,3
370,36,0,1,0
455,36,0,1,0
226,39,0,1,1
903,38,1,0,3
764,40,1,0,2
960,38,1,0,0
662,36,1,0,2
983,38,1,0,1
836,36,1,0,2
627,39,1,0,4
518,36,1,0,2
969,36,1,0,0
1000,39,1,0,2
814,36,1,0,0
736,37,1,0,2
624,39,1,0,2
643,39,1,0,3
967,36,1,0,1
896,38,1,0,4
633,39,1,0,1
868,39,1,0,4
518,40,1,0,3
842,37,0,0,3
646,39,0,0,1
522,36,0,0,1
728,38,0,0,1
648,40,0,0,2
569,38,0,0,4
526,38,0,0,4
835,36,0,0,0
100,40,1,1,2
100,36,1,1,1
100,37,1,1,0
100,40,1,1,1
100,37,1,1,3
100,37,1,1,3
100,38,1,1,4
100,38,1,1,1
100,40,1,1,0
100,40,1,1,4
100,36,1,1,3
100,39,1,1,3
100,39,1,1,2
100,40,1,1,0
100,40,1,1,1
100,39,1,1,3
100,39,1,1,2
100,38,1,1,3
100,37,1,1,4
100,36,1,1,4
100,37,1,1,1
100,40,1,1,3
100,37,1,1,0
100,37,1,1,1
100,36,1,1,2
160,38,0,1,2
346,38,0,1,3
364,38,0,1,3
431,38,0,1,4
141,36,0,1,0
231,36,0,1,3
393,36,0,1,2
408,40,0,1,2
106,40,0,1,4
344,39,0,1,2
730,40,1,0,0
674,36,1,0,4
568,36,1,0,2
888,38,1,0,0
691,37,1,0,3
544,36,1,0,3
553,38,1,0,0
651,39,1,0,2
540,39,1,0,1
740,39,1,0,1
822,37,1,0,0
648,38,1,0,4
738,36,1,0,4
514,39,1,0,4
524,39,1,0,0
974,37,0,0,0
646,36,0,0,1
881,38,0,0,4
931,36,0,0,4
521,37,0,0,3
100,44,1,1,3
100,43,1,1,4
100,44,1,1,4
100,43,1,1,0
100,43,1,1,2
100,41,1,1,1
100,45,1,1,1
100,44,1,1,4
100,41,1,1,4
100,41,1,1,0
100,45,1,1,1
100,43,1,1,4
100,41,1,1,1
100,44,1,1,4
100,41,1,1,1
100,42,1,1,2
100,41,1,1,3
100,42,1,1,3
100,43,1,1,0
100,44,1,1,0
100,44,1,1,4
100,45,1,1,3
100,45,1,1,1
100,44,1,1,2
100,43,1,1,3
319,43,0,1,1
459,44,0,1,3
333,43,0,1,3
195,41,0,1,2
356,42,0,1,0
356,43,0,1,4
143,44,0,1,0
191,44,0,1,1
347,41,0,1,2
346,41,0,1,4
140,41,0,1,0
322,41,0,1,3
271,41,0,1,4
278,43,0,1,0
385,42,0,1,3
993,41,1,0,0
534,41,1,0,3
632,41,1,0,3
947,43,1,0,3
542,43,1,0,0
522,43,0,0,0
920,44,0,0,2
969,42,0,0,0
663,42,0,0,3
995,44,0,0,0
100,44,1,1,0
100,44,1,1,3
100,42,1,1,2
100,42,1,1,1
100,43,1,1,4
100,44,1,1,3
100,44,1,1,4
100,43,1,1,0
100,43,1,1,3
100,44,1,1,1
100,41,1,1,3
100,44,1,1,1
100,45,1,1,2
100,43,1,1,2
100,42,1,1,3
100,45,1,1,3
100,41,1,1,4
100,43,1,1,0
100,44,1,1,0
100,44,1,1,0
100,42,1,1,2
100,43,1,1,1
100,44,1,1,4
100,41,1,1,2
100,45,1,1,3
100,42,1,1,4
100,43,1,1,2
100,44,1,1,1
100,45,1,1,1
100,43,1,1,3
100,42,1,1,2
100,45,1,1,0
100,42,1,1,1
100,45,1,1,2
100,43,1,1,3
100,45,1,1,1
100,44,1,1,4
100,42,1,1,3
100,44,1,1,0
100,44,1,1,2
100,45,1,1,2
100,42,1,1,4
100,41,1,1,1
136,44,0,1,4
142,41,0,1,2
431,45,0,1,3
216,42,0,1,0
261,44,0,1,3
268,45,0,1,0
461,41,0,1,0
250,44,0,1,3
132,42,0,1,2
389,43,0,1,2
156,41,0,1,0
382,42,0,1,1
142,45,0,1,0
283,41,0,1,3
488,42,0,1,4
210,42,0,1,4
233,41,0,1,1
334,45,0,1,2
191,42,0,1,2
340,45,0,1,0
512,44,1,0,3
554,44,1,0,0
858,42,1,0,0
978,43,1,0,1
875,41,1,0,4
767,43,1,0,1
858,44,1,0,2
543,44,0,0,2
631,43,0,0,2
764,43,0,0,3
100,44,1,1,1
100,42,1,1,4
100,43,1,1,2
100,41,1,1,1
100,42,1,1,0
100,42,1,1,4
100,43,1,1,1
100,45,1,1,1
100,44,1,1,4
100,45,1,1,3
100,45,1,1,3
100,41,1,1,4
100,45,1,1,2
100,44,1,1,4
100,43,1,1,1
100,43,1,1,4
100,42,1,1,3
100,44,1,1,0
320,42,0,1,1
331,43,0,1,2
229,42,0,1,0
477,43,0,1,3
242,45,0,1,3
214,45,0,1,2
269,41,0,1,4
408,44,0,1,3
308,41,0,1,3
294,42,0,1,3
324,41,0,1,3
135,44,0,1,1
965,45,1,0,0
958,45,1,0,2
607,44,1,0,0
694,41,1,0,1
516,45,1,0,0
615,44,1,0,3
824,41,1,0,0
945,41,1,0,1
868,42,1,0,1
943,43,1,0,2
521,43,1,0,0
717,43,1,0,3
634,45,0,0,2
906,42,0,0,2
809,42,0,0,1
585,45,0,0,1
587,43,0,0,3
624,44,0,0,2
966,41,0,0,4
737,45,0,0,4
100,42,1,1,0
100,42,1,1,1
100,42,1,1,1
100,44,1,1,4
100,42,1,1,4
100,45,1,1,4
100,44,1,1,3
100,44,1,1,0
100,44,1,1,1
100,45,1,1,2
100,41,1,1,0
100,45,1,1,3
100,43,1,1,1
100,43,1,1,2
100,41,1,1,3
100,44,1,1,3
100,41,1,1,2
100,41,1,1,3
100,44,1,1,0
100,44,1,1,2
100,45,1,1,3
100,41,1,1,1
100,44,1,1,3
100,43,1,1,0
100,41,1,1,3
244,43,0,1,3
172,45,0,1,3
172,42,0,1,3
152,43,0,1,1
311,42,0,1,2
333,43,0,1,0
480,44,0,1,2
362,41,0,1,0
381,45,0,1,3
109,43,0,1,0
711,44,1,0,0
505,45,1,0,2
583,45,1,0,0
939,43,1,0,1
770,41,1,0,0
771,45,1,0,0
819,45,1,0,4
662,42,1,0,0
990,41,1,0,0
769,41,1,0,4
904,41,1,0,4
712,41,1,0,1
926,41,1,0,4
899,41,1,0,2
597,43,1,0,0
540,42,0,0,4
643,41,0,0,2
100,50,1,1,1
100,48,1,1,1
100,46,1,1,0
100,47,1,1,4
100,48,1,1,3
100,49,1,1,2
100,50,1,1,3
100,47,1,1,1
100,46,1,1,1
100,49,1,1,2
100,49,1,1,1
100,50,1,1,0
100,50,1,1,4
100,50,1,1,2
100,48,1,1,1
100,50,1,1,4
100,48,1,1,3
100,48,1,1,3
100,49,1,1,3
100,49,1,1,3
100,46,1,1,0
100,47,1,1,4
100,49,1,1,0
100,48,1,1,4
100,50,1,1,1
100,50,1,1,1
100,50,1,1,1
100,49,1,1,2
100,50,1,1,0
100,46,1,1,1
100,47,1,1,3
100,48,1,1,3
100,47,1,1,1
100,46,1,1,4
100,49,1,1,3
100,50,1,1,1
100,49,1,1,0
100,46,1,1,0
100,47,1,1,0
100,47,1,1,2
381,49,0,1,0
308,47,0,1,2
496,47,0,1,1
476,48,0,1,0
454,46,0,1,4
223,48,0,1,0
467,47,0,1,4
167,47,0,1,3
351,48,0,1,4
305,50,0,1,0
494,48,0,1,2
200,48,0,1,4
777,48,1,0,2
555,49,1,0,3
958,47,1,0,3
958,46,1,0,3
708,48,1,0,0
969,49,1,0,4
996,47,1,0,4
612,49,1,0,3
743,48,0,0,1
653,48,0,0,1
606,46,0,0,0
696,50,0,0,1
536,46,0,0,1
705,47,0,0,3
524,50,0,0,0
643,46,0,0,2
953,49,0,0,2
908,49,0,0,2
100,46,1,1,0
100,48,1,1,1
100,49,1,1,2
100,48,1,1,0
100,47,1,1,3
100,49,1,1,4
100,50,1,1,3
100,50,1,1,1
100,46,1,1,3
100,49,1,1,0
100,46,1,1,0
100,49,1,1,1
100,46,1,1,2
100,50,1,1,0
100,48,1,1,3
100,50,1,1,1
100,46,1,1,0
100,46,1,1,2
100,49,1,1,4
100,47,1,1,1
100,46,1,1,4
100,50,1,1,0
100,50,1,1,3
100,48,1,1,4
100,46,1,1,2
100,46,1,1,3
100,47,1,1,4
100,50,1,1,2
100,50,1,1,1
100,49,1,1,0
100,48,1,1,4
100,50,1,1,3
100,47,1,1,2
100,46,1,1,4
100,50,1,1,2
100,47,1,1,2
100,47,1,1,2
100,50,1,1,0
100,48,1,1,1
100,48,1,1,4
100,46,1,1,0
100,49,1,1,4
100,49,1,1,2
100,50,1,1,0
100,49,1,1,3
480,46,0,1,4
152,46,0,1,4
140,48,0,1,2
329,46,0,1,3
325,49,0,1,1
172,47,0,1,4
402,48,0,1,4
370,47,0,1,2
303,50,0,1,2
257,46,0,1,3
161,50,0,1,2
456,49,0,1,4
534,47,1,0,4
637,50,1,0,1
666,46,1,0,4
642,49,1,0,3
951,46,1,0,2
836,46,1,0,0
590,46,1,0,3
874,46,0,0,2
564,47,0,0,2
608,46,0,0,0
772,46,0,0,1
825,50,0,0,4
792,48,0,0,1
943,50,0,0,3
543,49,0,0,2
767,48,0,0,2
944,50,0,0,2
726,50,0,0,3
100,49,1,1,2
100,46,1,1,3
100,46,1,1,1
100,46,1,1,0
100,48,1,1,4
100,50,1,1,2
100,48,1,1,3
100,47,1,1,0
100,47,1,1,1
100,50,1,1,1
100,46,1,1,3
100,47,1,1,0
100,49,1,1,3
100,48,1,1,0
100,47,1,1,3
100,46,1,1,4
100,48,1,1,2
100,49,1,1,3
128,46,0,1,3
272,46,0,1,4
479,50,0,1,2
203,46,0,1,0
230,50,0,1,1
499,46,0,1,4
302,47,0,1,3
141,47,0,1,3
175,48,0,1,3
295,49,0,1,3
180,49,0,1,0
253,50,0,1,1
644,49,1,0,3
958,46,1,0,3
748,47,1,0,2
763,49,1,0,3
763,49,1,0,2
735,50,1,0,2
849,48,1,0,2
742,50,1,0,0
617,47,1,0,3
662,47,1,0,2
700,46,1,0,3
515,47,1,0,2
733,47,1,0,3
785,47,0,0,1
1000,47,0,0,2
512,48,0,0,4
545,48,0,0,3
666,46,0,0,4
853,48,0,0,4
573,49,0,0,0
510,48,0,0,4
925,50,0,0,4
673,46,0,0,2
847,50,0,0,3
909,47,0,0,3
100,47,1,1,4
100,46,1,1,3
100,48,1,1,4
100,48,1,1,3
100,46,1,1,3
100,47,1,1,1
100,50,1,1,3
100,49,1,1,4
100,48,1,1,2
100,48,1,1,0
100,47,1,1,2
100,48,1,1,0
100,46,1,1,3
100,48,1,1,4
100,46,1,1,3
100,49,1,1,1
100,50,1,1,4
100,46,1,1,1
100,50,1,1,4
100,50,1,1,1
100,49,1,1,2
100,48,1,1,3
100,47,1,1,4
100,47,1,1,4
100,46,1,1,2
263,49,0,1,0
156,47,0,1,0
308,50,0,1,4
165,48,0,1,0
391,47,0,1,1
303,47,0,1,3
394,46,0,1,2
435,49,0,1,2
460,46,0,1,4
365,49,0,1,2
137,46,0,1,1
215,50,0,1,0
328,49,0,1,3
437,48,0,1,3
310,48,0,1,3
130,46,0,1,4
358,47,0,1,4
276,46,0,1,1
250,49,0,1,3
337,48,0,1,3
581,50,1,0,1
590,50,1,0,4
526,49,1,0,4
832,48,1,0,1
659,49,1,0,1
942,49,1,0,1
